,score_name,pitch_name,pitch_onset,pitch_offset
131,images_1_1_(c)oguri,F,83 1/3,83 2/3
132,images_1_1_(c)oguri,B-,84 1/4,84 7/12
133,images_1_1_(c)oguri,F,85 1/3,85 7/12
134,images_1_1_(c)oguri,B-,87,88
135,images_1_1_(c)oguri,C#,87,88
136,images_1_1_(c)oguri,E-,87,88
137,images_1_1_(c)oguri,G#,88 1/3,89 7/12
138,images_1_1_(c)oguri,F,89 3/4,91 1/12
139,images_1_1_(c)oguri,C,91 1/3,91 7/12
140,images_1_1_(c)oguri,B-,92 1/3,93 1/12
141,images_1_1_(c)oguri,F,93 1/4,93 1/2
142,images_1_1_(c)oguri,F,94,94 1/4
143,images_1_1_(c)oguri,B-,94 3/4,95 3/4
144,images_1_1_(c)oguri,C,96,96 3/4
145,images_1_1_(c)oguri,D,97,98
146,images_1_1_(c)oguri,C,98 1/2,98 5/6
147,images_1_1_(c)oguri,B-,99 1/2,101 1/2
148,images_1_1_(c)oguri,C,102 1/3,102 2/3
149,images_1_1_(c)oguri,F#,104,105
150,images_1_1_(c)oguri,B-,104,105
151,images_1_1_(c)oguri,G#,105,105 1/4
152,images_1_1_(c)oguri,F,105,105 1/4
153,images_1_1_(c)oguri,B,105 3/4,106 3/4
154,images_1_1_(c)oguri,F#,107 2/3,109 2/3
155,images_1_1_(c)oguri,E,110,112 3/4
156,images_1_1_(c)oguri,E-,113,114 1/3
157,images_1_1_(c)oguri,G#,114 2/3,115 1/3
158,images_1_1_(c)oguri,C#,115 1/2,118
159,images_1_1_(c)oguri,E-,118,119 1/2
160,images_1_1_(c)oguri,G#,120,120 1/4
161,images_1_1_(c)oguri,C#,121 2/3,122 5/12
162,images_1_1_(c)oguri,B-,121 2/3,122 5/12
163,images_1_1_(c)oguri,E-,121 2/3,122 5/12
164,images_1_1_(c)oguri,C#,123 1/4,123 1/2
165,images_1_1_(c)oguri,E-,123 1/4,123 1/2
166,images_1_1_(c)oguri,G#,123 1/4,123 1/2
167,images_1_1_(c)oguri,F,124 1/4,124 1/2
168,images_1_1_(c)oguri,B-,124 1/4,124 1/2
169,images_1_1_(c)oguri,G#,125,125 1/4
170,images_1_1_(c)oguri,G#,125,125 1/4
171,images_1_1_(c)oguri,C#,125,125 1/4
172,images_1_1_(c)oguri,G#,125,125 1/4
173,images_1_1_(c)oguri,E-,125 3/4,126
174,images_1_1_(c)oguri,B-,125 3/4,126
175,images_1_1_(c)oguri,E-,125 3/4,126
176,images_1_1_(c)oguri,B-,125 3/4,126
177,images_1_1_(c)oguri,B-,125 3/4,126
178,images_1_1_(c)oguri,C#,126 1/2,126 3/4
179,images_1_1_(c)oguri,C#,126 1/2,126 3/4
180,images_1_1_(c)oguri,C#,126 1/2,126 3/4
181,images_1_1_(c)oguri,C#,126 1/2,126 3/4
182,images_1_1_(c)oguri,G#,126 1/2,126 3/4
183,images_1_1_(c)oguri,E-,127 1/4,127 1/2
184,images_1_1_(c)oguri,B-,127 1/4,127 1/2
185,images_1_1_(c)oguri,E-,127 1/4,127 1/2
186,images_1_1_(c)oguri,G#,128,128 1/4
187,images_1_1_(c)oguri,G#,128,128 1/4
188,images_1_1_(c)oguri,F,128,128 1/4
189,images_1_1_(c)oguri,C#,128,128 1/4
190,images_1_1_(c)oguri,G#,129,129 2/3
191,images_1_1_(c)oguri,E-,129,129 2/3
192,images_1_1_(c)oguri,E-,129,129 2/3
193,images_1_1_(c)oguri,B-,130,131 1/4
194,images_1_1_(c)oguri,F,132 1/4,133
195,images_1_1_(c)oguri,F,132 1/4,133
196,images_1_1_(c)oguri,C,132 1/4,133
197,images_1_1_(c)oguri,C,134 1/2,134 5/6
198,images_1_1_(c)oguri,F,134 1/2,134 5/6
199,images_1_1_(c)oguri,F,134 1/2,134 5/6
200,images_1_1_(c)oguri,D,138,143 1/3
201,images_1_1_(c)oguri,F,144,146 3/4
202,images_1_1_(c)oguri,F,149 3/4,151 1/4
203,images_1_1_(c)oguri,C,149 3/4,151 1/4
204,images_1_1_(c)oguri,C,149 3/4,151 1/4
205,images_1_1_(c)oguri,D,153 1/4,156 3/4
206,images_1_1_(c)oguri,C,153 1/4,156 3/4
207,images_1_1_(c)oguri,F,157 1/4,160
208,images_1_1_(c)oguri,F,161 1/4,162 3/4
209,images_1_1_(c)oguri,C#,162 3/4,163
210,images_1_1_(c)oguri,G#,163,163 2/3
211,images_1_1_(c)oguri,B,163 2/3,163 11/12
212,images_1_1_(c)oguri,E,164,164 1/4
213,images_1_1_(c)oguri,F,164 1/3,164 7/12
214,images_1_1_(c)oguri,D,164 2/3,164 11/12
215,images_1_1_(c)oguri,G,165,165 1/4
216,images_1_1_(c)oguri,G#,165 1/4,165 1/2
217,images_1_1_(c)oguri,C,165 1/2,165 3/4
218,images_1_1_(c)oguri,D,165 3/4,166
219,images_1_1_(c)oguri,F,166,166 1/3
220,images_1_1_(c)oguri,E-,166 1/3,166 7/12
221,images_1_1_(c)oguri,F,166 3/4,167
222,images_1_1_(c)oguri,G#,167,167 1/3
223,images_1_1_(c)oguri,F#,167 1/3,167 7/12
224,images_1_1_(c)oguri,G#,167 2/3,167 11/12
225,images_1_1_(c)oguri,B,168,168 1/3
226,images_1_1_(c)oguri,D,168 1/3,168 7/12
227,images_1_1_(c)oguri,G,168 2/3,168 11/12
228,images_1_1_(c)oguri,G#,169,169 1/4
229,images_1_1_(c)oguri,C,169 1/4,169 1/2
230,images_1_1_(c)oguri,D,169 1/2,169 3/4
231,images_1_1_(c)oguri,F,170,170 1/2
232,images_1_1_(c)oguri,B,170 1/2,170 3/4
233,images_1_1_(c)oguri,G#,170 3/4,171
234,images_1_1_(c)oguri,B-,171,171 1/4
235,images_1_1_(c)oguri,B-,171 1/4,171 1/2
236,images_1_1_(c)oguri,E-,171 1/2,171 3/4
237,images_1_1_(c)oguri,G#,171 3/4,172
238,images_1_1_(c)oguri,F,172,172 1/4
239,images_1_1_(c)oguri,G#,172 1/4,172 1/2
240,images_1_1_(c)oguri,E,172 1/2,172 3/4
241,images_1_1_(c)oguri,G#,172 3/4,173
242,images_1_1_(c)oguri,E,173 1/4,173 1/2
243,images_1_1_(c)oguri,E,173 1/2,173 3/4
244,images_1_1_(c)oguri,G#,173 3/4,174
245,images_1_1_(c)oguri,E,174,174 1/4
246,images_1_1_(c)oguri,E-,174 1/4,174 1/2
247,images_1_1_(c)oguri,B,174 1/2,174 3/4
248,images_1_1_(c)oguri,G#,174 3/4,175
249,images_1_1_(c)oguri,B-,175,175 1/4
250,images_1_1_(c)oguri,B-,175 1/4,175 1/2
251,images_1_1_(c)oguri,F,175 1/2,175 3/4
252,images_1_1_(c)oguri,G#,175 3/4,176
253,images_1_1_(c)oguri,D,176,176 2/3
254,images_1_1_(c)oguri,B,176 3/4,177
255,images_1_1_(c)oguri,F#,177,177 1/3
256,images_1_1_(c)oguri,F#,177 1/2,177 3/4
257,images_1_1_(c)oguri,B,178,178 1/3
258,images_1_1_(c)oguri,B-,178 1/3,178 7/12
259,images_1_1_(c)oguri,F#,178 3/4,179
260,images_1_1_(c)oguri,B,179,179 1/4
261,images_1_1_(c)oguri,B-,179 1/4,179 1/2
262,images_1_1_(c)oguri,F#,179 2/3,179 11/12
263,images_1_1_(c)oguri,B-,180,180 1/4
264,images_1_1_(c)oguri,F#,180 1/4,180 1/2
265,images_1_1_(c)oguri,F#,180 1/2,180 3/4
266,images_1_1_(c)oguri,B-,180 3/4,183
267,images_1_1_(c)oguri,B-,183,183 1/4
268,images_1_1_(c)oguri,G#,183 1/4,183 1/2
269,images_1_1_(c)oguri,B,183 1/2,183 3/4
270,images_1_1_(c)oguri,C,183 1/2,183 3/4
271,images_1_1_(c)oguri,G#,183 3/4,184
272,images_1_1_(c)oguri,F#,184,184 1/4
273,images_1_1_(c)oguri,B,184 1/4,184 1/2
274,images_1_1_(c)oguri,F#,184 1/2,184 3/4
275,images_1_1_(c)oguri,F#,184 3/4,185
276,images_1_1_(c)oguri,G#,185,185 1/4
277,images_1_1_(c)oguri,B,185 1/4,185 1/2
278,images_1_1_(c)oguri,G#,185 1/2,185 3/4
279,images_1_1_(c)oguri,B,185 3/4,186
280,images_1_1_(c)oguri,F#,186,186 1/4
281,images_1_1_(c)oguri,G#,186 1/4,186 1/2
282,images_1_1_(c)oguri,B,186 1/2,186 3/4
283,images_1_1_(c)oguri,G#,186 3/4,188
284,images_1_1_(c)oguri,F#,188,188 1/4
285,images_1_1_(c)oguri,B-,188 1/3,188 7/12
286,images_1_1_(c)oguri,F#,188 2/3,188 11/12
287,images_1_1_(c)oguri,B-,189,189 1/4
288,images_1_1_(c)oguri,G#,189 1/4,189 1/2
289,images_1_1_(c)oguri,B,189 1/2,189 3/4
290,images_1_1_(c)oguri,G#,189 3/4,190
291,images_1_1_(c)oguri,B-,190,190 1/4
292,images_1_1_(c)oguri,B,190 1/4,190 1/2
293,images_1_1_(c)oguri,G#,190 1/2,190 3/4
294,images_1_1_(c)oguri,B,190 3/4,191
295,images_1_1_(c)oguri,F#,191,191 1/4
296,images_1_1_(c)oguri,G#,191 1/4,191 1/2
297,images_1_1_(c)oguri,B,191 1/2,191 3/4
298,images_1_1_(c)oguri,F#,191 3/4,192
299,images_1_1_(c)oguri,B,192,192 1/4
300,images_1_1_(c)oguri,B-,192 1/3,192 7/12
301,images_1_1_(c)oguri,F#,192 3/4,193
302,images_1_1_(c)oguri,B-,193,193 1/4
303,images_1_1_(c)oguri,G#,193 1/4,193 1/2
304,images_1_1_(c)oguri,B,193 1/2,193 3/4
305,images_1_1_(c)oguri,B-,193 3/4,194
306,images_1_1_(c)oguri,G#,194,194 1/4
307,images_1_1_(c)oguri,B,194 1/4,194 1/2
308,images_1_1_(c)oguri,D,194 1/4,194 1/2
309,images_1_1_(c)oguri,F#,194 1/2,194 3/4
310,images_1_1_(c)oguri,B,195,195 1/4
311,images_1_1_(c)oguri,G#,195 1/4,195 1/2
312,images_1_1_(c)oguri,B,195 1/2,195 3/4
313,images_1_1_(c)oguri,G#,195 3/4,196
314,images_1_1_(c)oguri,B-,196,196 1/4
315,images_1_1_(c)oguri,B,196 1/4,196 1/2
316,images_1_1_(c)oguri,F#,196 1/2,196 3/4
317,images_1_1_(c)oguri,B,196 3/4,197
318,images_1_1_(c)oguri,B-,197,197 1/4
319,images_1_1_(c)oguri,G#,197 1/4,197 1/2
320,images_1_1_(c)oguri,B,197 1/2,197 3/4
321,images_1_1_(c)oguri,G#,197 3/4,198
322,images_1_1_(c)oguri,F#,198,198 1/4
323,images_1_1_(c)oguri,B-,198 1/3,198 7/12
324,images_1_1_(c)oguri,F#,198 2/3,198 11/12
325,images_1_1_(c)oguri,F#,199 1/3,199 2/3
326,images_1_1_(c)oguri,B-,199 2/3,200 1/6
327,images_1_1_(c)oguri,G#,200 1/4,200 1/2
328,images_1_1_(c)oguri,B,200 1/2,200 3/4
329,images_1_1_(c)oguri,G#,200 3/4,201
330,images_1_1_(c)oguri,B-,201,201 1/4
331,images_1_1_(c)oguri,E-,201 1/2,202 3/4
332,images_1_1_(c)oguri,B-,202 3/4,203
333,images_1_1_(c)oguri,G#,203,203 1/4
334,images_1_1_(c)oguri,C,203 1/4,203 1/2
335,images_1_1_(c)oguri,B-,203 1/2,203 3/4
336,images_1_1_(c)oguri,F#,203 3/4,204
337,images_1_1_(c)oguri,G#,204,206
338,images_1_1_(c)oguri,B-,206,206 1/4
339,images_1_1_(c)oguri,C,206 1/4,206 1/2
340,images_1_1_(c)oguri,B-,206 2/3,206 11/12
341,images_1_1_(c)oguri,C,207,207 1/4
342,images_1_1_(c)oguri,B-,207 1/4,207 1/2
343,images_1_1_(c)oguri,F#,207 1/2,207 3/4
344,images_1_1_(c)oguri,B-,207 3/4,208
345,images_1_1_(c)oguri,F#,208,208 1/4
346,images_1_1_(c)oguri,C,208 1/4,208 1/2
347,images_1_1_(c)oguri,F#,208 1/2,208 3/4
348,images_1_1_(c)oguri,F#,208 3/4,211 5/12
349,images_1_1_(c)oguri,B-,211 2/3,211 11/12
350,images_1_1_(c)oguri,F#,212,212 1/4
351,images_1_1_(c)oguri,B-,212 1/4,212 1/2
352,images_1_1_(c)oguri,F#,212 1/2,212 3/4
353,images_1_1_(c)oguri,C#,213 1/2,215
354,images_1_1_(c)oguri,F#,213 1/2,215
355,images_1_1_(c)oguri,G#,213 1/2,215
356,images_1_1_(c)oguri,G#,215,215 1/4
357,images_1_1_(c)oguri,F,215 1/3,215 2/3
358,images_1_1_(c)oguri,F,215 1/3,215 2/3
359,images_1_1_(c)oguri,F,215 3/4,216
360,images_1_1_(c)oguri,E-,216 1/3,216 2/3
361,images_1_1_(c)oguri,B-,216 2/3,216 11/12
362,images_1_1_(c)oguri,G#,217,217 1/4
363,images_1_1_(c)oguri,E-,217 1/4,217 1/2
364,images_1_1_(c)oguri,G#,217 1/2,217 3/4
365,images_1_1_(c)oguri,E-,217 1/2,217 3/4
366,images_1_1_(c)oguri,C#,217 3/4,218
367,images_1_1_(c)oguri,C#,217 3/4,218
368,images_1_1_(c)oguri,B-,218,218 1/4
369,images_1_1_(c)oguri,F#,218 1/4,218 1/2
370,images_1_1_(c)oguri,C#,218 1/2,218 3/4
371,images_1_1_(c)oguri,G#,218 3/4,219
372,images_1_1_(c)oguri,F#,219,219 1/4
373,images_1_1_(c)oguri,B-,219 1/2,219 3/4
374,images_1_1_(c)oguri,B-,219 1/2,219 3/4
375,images_1_1_(c)oguri,C,219 1/2,219 3/4
376,images_1_1_(c)oguri,C#,220,220 1/4
377,images_1_1_(c)oguri,C#,220,220 1/4
378,images_1_1_(c)oguri,A,220,220 1/4
379,images_1_1_(c)oguri,F#,220,220 1/4
380,images_1_1_(c)oguri,E-,220,220 1/4
381,images_1_1_(c)oguri,B-,220 1/2,220 3/4
382,images_1_1_(c)oguri,G#,220 1/2,220 3/4
383,images_1_1_(c)oguri,B-,220 1/2,220 3/4
384,images_1_1_(c)oguri,G#,220 1/2,220 3/4
385,images_1_1_(c)oguri,C,221,222 1/4
386,images_1_1_(c)oguri,C,223 1/3,223 7/12
387,images_1_1_(c)oguri,E,223 2/3,223 11/12
388,images_1_1_(c)oguri,C#,224,224 1/4
389,images_1_1_(c)oguri,E,224 1/4,224 1/2
390,images_1_1_(c)oguri,C,224 1/2,224 3/4
391,images_1_1_(c)oguri,E,224 3/4,225
392,images_1_1_(c)oguri,C#,225,225 1/4
393,images_1_1_(c)oguri,G,225 1/4,225 1/2
394,images_1_1_(c)oguri,B-,226,226 3/4
395,images_1_1_(c)oguri,B-,227,227 1/4
396,images_1_1_(c)oguri,G#,227,227 1/4
397,images_1_1_(c)oguri,G#,227,227 1/4
398,images_1_1_(c)oguri,B-,227,227 1/4
399,images_1_1_(c)oguri,C,227 2/3,229
400,images_1_1_(c)oguri,G,227 2/3,229
401,images_1_1_(c)oguri,E,227 2/3,229
402,images_1_1_(c)oguri,C,230,230 1/4
403,images_1_1_(c)oguri,G,230 1/4,230 1/2
404,images_1_1_(c)oguri,C,230 1/2,230 3/4
405,images_1_1_(c)oguri,G,231,231 1/4
406,images_1_1_(c)oguri,C,231 1/4,231 1/2
407,images_1_1_(c)oguri,E,231 1/2,231 3/4
408,images_1_1_(c)oguri,C#,231 3/4,232
409,images_1_1_(c)oguri,G,232,232 1/4
410,images_1_1_(c)oguri,E,232 1/4,232 1/2
411,images_1_1_(c)oguri,C,232 3/4,234
412,images_1_1_(c)oguri,B-,234,236
413,images_1_1_(c)oguri,C,237,237 1/4
414,images_1_1_(c)oguri,E,237 1/3,237 7/12
415,images_1_1_(c)oguri,C#,237 2/3,237 11/12
416,images_1_1_(c)oguri,G,238,238 1/4
417,images_1_1_(c)oguri,C#,238 1/4,238 1/2
418,images_1_1_(c)oguri,E,238 1/2,238 3/4
419,images_1_1_(c)oguri,C#,238 3/4,239
420,images_1_1_(c)oguri,G,239,239 1/4
421,images_1_1_(c)oguri,E,239 1/4,239 1/2
422,images_1_1_(c)oguri,C,239 2/3,240 1/3
423,images_1_1_(c)oguri,B-,241,244 3/4
424,images_1_1_(c)oguri,C,244 3/4,245 1/2
425,images_1_1_(c)oguri,C#,246 3/4,250
426,images_1_1_(c)oguri,G#,253,255 3/4
427,images_1_1_(c)oguri,B-,255 3/4,256
428,images_1_1_(c)oguri,C#,256,256 1/4
429,images_1_1_(c)oguri,E-,256 1/3,256 7/12
430,images_1_1_(c)oguri,F#,257,257 1/4
431,images_1_1_(c)oguri,B-,257 1/3,257 7/12
432,images_1_1_(c)oguri,G#,257 2/3,257 11/12
433,images_1_1_(c)oguri,C,258,258 1/4
434,images_1_1_(c)oguri,B-,258 1/4,258 1/2
435,images_1_1_(c)oguri,E-,258 1/2,258 3/4
436,images_1_1_(c)oguri,F,258 3/4,261 1/12
437,images_1_1_(c)oguri,E-,261 3/4,262
438,images_1_1_(c)oguri,C#,262,262 1/4
439,images_1_1_(c)oguri,G#,262 1/4,262 1/2
440,images_1_1_(c)oguri,F,262 1/2,262 3/4
441,images_1_1_(c)oguri,C,262 3/4,263
442,images_1_1_(c)oguri,G#,263,263 1/4
443,images_1_1_(c)oguri,C#,263 1/4,263 1/2
444,images_1_1_(c)oguri,B-,263 1/2,263 3/4
445,images_1_1_(c)oguri,C#,264,265 1/4
446,images_1_1_(c)oguri,G#,265 1/4,265 7/12
447,images_1_1_(c)oguri,B-,265 3/4,266
448,images_1_1_(c)oguri,F,266,266 1/4
449,images_1_1_(c)oguri,C#,266 1/4,266 1/2
450,images_1_1_(c)oguri,E-,266 1/2,266 3/4
451,images_1_1_(c)oguri,F,267,267 1/4
452,images_1_1_(c)oguri,F,267 1/2,267 3/4
453,images_1_1_(c)oguri,E-,268,268 1/4
454,images_1_1_(c)oguri,F,268 1/4,268 1/2
455,images_1_1_(c)oguri,C#,268 1/2,268 3/4
456,images_1_1_(c)oguri,E-,268 3/4,269
457,images_1_1_(c)oguri,F,269,269 1/4
458,images_1_1_(c)oguri,B-,269 1/4,269 3/4
459,images_1_1_(c)oguri,F,269 1/4,269 3/4
460,images_1_1_(c)oguri,C#,269 1/4,269 3/4
461,images_1_1_(c)oguri,F,269 3/4,270
462,images_1_1_(c)oguri,G#,270,270 1/4
463,images_1_1_(c)oguri,B-,270 1/3,270 7/12
464,images_1_1_(c)oguri,C#,270 2/3,270 11/12
465,images_1_1_(c)oguri,C,271,271 1/4
466,images_1_1_(c)oguri,F,271 1/3,271 5/6
467,images_1_1_(c)oguri,C#,272,272 1/4
468,images_1_1_(c)oguri,B-,272 1/4,272 1/2
469,images_1_1_(c)oguri,B-,272 2/3,272 11/12
470,images_1_1_(c)oguri,B-,273,273 1/4
471,images_1_1_(c)oguri,F,273 1/3,273 7/12
472,images_1_1_(c)oguri,F,273 2/3,273 11/12
473,images_1_1_(c)oguri,C#,274,274 1/4
474,images_1_1_(c)oguri,G#,274 1/2,276 3/4
475,images_1_1_(c)oguri,B-,276 3/4,277
476,images_1_1_(c)oguri,C#,277,277 1/4
477,images_1_1_(c)oguri,E-,277 1/4,277 1/2
478,images_1_1_(c)oguri,G#,277 1/2,277 3/4
479,images_1_1_(c)oguri,F#,278,278 1/4
480,images_1_1_(c)oguri,B-,278 1/4,278 1/2
481,images_1_1_(c)oguri,G#,278 2/3,278 11/12
482,images_1_1_(c)oguri,C,279,279 1/4
483,images_1_1_(c)oguri,C#,279 1/4,279 1/2
484,images_1_1_(c)oguri,F,279 2/3,282 5/12
485,images_1_1_(c)oguri,E-,282 1/2,282 3/4
486,images_1_1_(c)oguri,B-,282 3/4,283
487,images_1_1_(c)oguri,G#,283,283 1/4
488,images_1_1_(c)oguri,F,283 1/4,283 1/2
489,images_1_1_(c)oguri,C,283 1/2,283 3/4
490,images_1_1_(c)oguri,E-,283 3/4,284 1/12
491,images_1_1_(c)oguri,B-,284 1/4,284 3/4
492,images_1_1_(c)oguri,F,285 1/2,285 3/4
493,images_1_1_(c)oguri,G#,285 3/4,286 1/12
494,images_1_1_(c)oguri,B-,286 1/3,286 7/12
495,images_1_1_(c)oguri,C#,286 3/4,287
496,images_1_1_(c)oguri,C,287,287 1/4
497,images_1_1_(c)oguri,F,287 1/4,287 1/2
498,images_1_1_(c)oguri,F,287 1/2,288
499,images_1_1_(c)oguri,F,288,288 1/4
500,images_1_1_(c)oguri,G#,288 1/3,288 7/12
501,images_1_1_(c)oguri,B-,288 2/3,288 11/12
502,images_1_1_(c)oguri,F,289,289 1/4
